Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,7.77935983474931e-09,0.3059610366367404,179.9366536626283,620.8636128785173,6998898.287401446,-5186.164676805673,37374.67464811338,6998999.99998329,2.3874836210866096e-12,97.89999999998827,0.0,180.0,-179.69110737858517,6998999.99998329,-2.3874836210866096e-12,0.0,1.1483429368945373,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,4.529413911768251e-08,0.6119219052706105,179.8733049038002,620.8654514417527,6998593.152562049,-10372.17861829551,74748.26300520108,6998999.999980923,2.725788387176268e-12,97.90000000001879,1.6621655784555396e-13,-179.96166221916693,180.5794474619962,6998999.999980923,-2.7257877769782386e-12,-1.823880761822534e-15,1.1483429368951552,3.3313729531052943e-15,0.010782386557606896
4,2026-Jan-01 00:00:15.000,1.0492059040675153e-07,0.9178824378612035,179.8099513015122,620.8685154727827,6998084.604350524,-15557.891093526332,112119.678811896,6998999.999978566,3.062609315068273e-12,97.90000000004926,4.979166355801199e-13,-179.89793367649182,180.82461154073556,6998999.999978566,-3.062604455684862e-12,-5.455709137086103e-15,1.1483429368957718,9.979427044897478e-15,0.01617357983641115
5,2026-Jan-01 00:00:20.000,1.7554855634588724e-07,1.2238424662913066,179.74659043266638,620.8728046100829,6997372.657547765,-20743.151380311723,149487.8358719378,6998999.999976218,3.397999138495095e-12,97.90000000007969,9.944228413833886e-13,-179.8165379285161,181.05210841417428,6998999.999976218,-3.397981718813256e-12,-1.088043309413216e-14,1.1483429368963871,1.9930585741141932e-14,0.021564773115217768
6,2026-Jan-01 00:00:25.000,2.724013352119221e-07,1.5298018223289185,179.68321987252233,620.8783183475985,6996457.3328464385,-25927.808769608095,186851.64808378113,6998999.99997388,3.7319976967023986e-12,97.90000000011003,1.6550876259401849e-12,-179.72236931473296,181.2668324218055,6998999.99997388,-3.731953883985341e-12,-1.8083583680576887e-14,1.148342936897001,3.317187062199009e-14,0.026955966394026747
7,2026-Jan-01 00:00:30.000,3.83256197066428e-07,1.8357603375889082,179.61983719414846,620.8850560347773,6995338.656850356,-31111.71256989497,224210.0294721635,6998999.999971552,4.064634093474062e-12,97.9000000001403,2.479273508003979e-12,-179.61868100192774,181.4720367304147,6998999.999971552,-4.064544077107584e-12,-2.7051045846107295e-14,1.1483429368976137,4.9690505055501885e-14,0.03234715967283808
8,2026-Jan-01 00:00:35.000,5.161582732133933e-07,2.1417178434945825,179.55643996787234,620.8930168766761,6994016.662073717,-36294.7121115549,261561.89421966823,6998999.999969233,4.395926383104495e-12,97.90000000017051,3.4663315017183573e-12,-179.5077214742609,181.66996982416217,6998999.999969233,-4.395764129534433e-12,-3.7768812167716807e-14,1.148342936898225,6.947348183014455e-14,0.037738352951651746
9,2026-Jan-01 00:00:40.000,6.689544094637099e-07,2.447674171239186,179.4930257607295,620.9021999340412,6992491.386940162,-41476.6567512526,298906.1566982846,6998999.999966922,4.7258847624522465e-12,97.90000000020065,4.6155909430280996e-12,-179.39109555602147,181.86223652733705,6998999.999966922,-4.725617891032017e-12,-5.0222862686605494e-14,1.148342936898835,9.250735925200808e-14,0.04312954623046775
10,2026-Jan-01 00:00:45.000,8.439811090606539e-07,2.7536291517472655,179.42959213591107,620.9126041234331,6990762.875781651,-46657.395876313414,336241.7315009607,6998999.999964621,5.054512267300194e-12,97.90000000023073,5.926347327199259e-12,-179.26998057633278,182.05001416906262,6998999.999964621,-5.054101999955757e-12,-6.439902430446641e-14,1.1483429368994436,1.1877801737994108e-13,0.04852073950928607
